record_id,date,year,month,city,state,country,latitude,longitude,temperature,humidity,rainfall,wind_speed,pressure,weather_condition,disaster_type,disaster_risk_level,river_level,soil_moisture,alert_status,response_action
REC_1158,2023-02-12,2023,2,Cape Town,Western Cape,South Africa,-33.9249,18.4241,10.2,49,120.2,31.7,1002,Thunderstorm,Flood,Critical,8.2,70,Emergency,Evacuation Support
REC_1159,2024-05-03,2024,5,Mumbai,Maharashtra,India,19.076,72.8777,10.8,84,27.6,7.8,991,Clear,None,Low,4.5,74,Normal,No Action
REC_1160,2024-01-20,2024,1,Cairo,Cairo,Egypt,30.0444,31.2357,7.4,54,34.3,53.6,975,Rain,None,Low,3.0,48,Normal,No Action
REC_1161,2024-03-14,2024,3,Beijing,Beijing,China,39.9042,116.4074,22.2,57,108.3,49.6,991,Thunderstorm,Landslide,Medium,2.6,8,Watch,Monitor
REC_1162,2024-11-26,2024,11,Tokyo,Tokyo,Japan,35.6762,139.6503,4.8,37,90.8,100.5,1042,Rain,Storm,Medium,9.5,75,Watch,Monitor
REC_1163,2023-06-06,2023,6,New York,New York,USA,40.7128,-74.006,10.4,100,187.6,4.6,1034,Cloudy,Landslide,Critical,4.6,89,Emergency,Evacuation Support
REC_1164,2024-02-22,2024,2,Tokyo,Tokyo,Japan,35.6762,139.6503,-7.2,44,173.8,21.8,985,Thunderstorm,Landslide,High,7.6,69,Warning,Alert Public
REC_1165,2024-04-28,2024,4,Cairo,Cairo,Egypt,30.0444,31.2357,-8.8,62,36.3,61.4,1031,Thunderstorm,None,Low,7.1,64,Normal,No Action
REC_1166,2023-08-17,2023,8,Beijing,Beijing,China,39.9042,116.4074,-1.2,38,192.1,22.9,1047,Rain,None,Low,5.8,55,Normal,No Action
REC_1167,2023-04-13,2023,4,Moscow,Moscow,Russia,55.7558,37.6173,21.9,29,103.9,105.3,988,Thunderstorm,Storm,High,4.9,78,Warning,Alert Public
REC_1168,2024-10-21,2024,10,Cairo,Cairo,Egypt,30.0444,31.2357,0.5,69,173.9,33.8,1033,Thunderstorm,Cyclone,High,1.8,14,Warning,Alert Public
REC_1169,2023-08-09,2023,8,Moscow,Moscow,Russia,55.7558,37.6173,34.7,47,91.3,62.8,980,Rain,None,Low,5.1,11,Normal,No Action
REC_1170,2023-09-15,2023,9,Cape Town,Western Cape,South Africa,-33.9249,18.4241,0.7,73,50.1,4.8,1020,Rain,Flood,High,7.4,75,Warning,Alert Public
REC_1171,2024-04-06,2024,4,Paris,Ile-de-France,France,48.8566,2.3522,18.4,18,97.6,78.8,966,Cloudy,None,Low,8.1,75,Normal,No Action
REC_1172,2023-04-10,2023,4,Moscow,Moscow,Russia,55.7558,37.6173,27.7,15,166.6,6.0,980,Fog,None,Low,6.8,17,Normal,No Action
REC_1173,2024-11-02,2024,11,Cape Town,Western Cape,South Africa,-33.9249,18.4241,-3.9,46,108.2,94.5,1009,Thunderstorm,Flood,High,9.1,44,Warning,Alert Public
REC_1174,2023-06-01,2023,6,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,-8.7,58,81.8,75.5,1039,Clear,Landslide,Critical,0.9,80,Emergency,Evacuation Support
REC_1175,2024-01-24,2024,1,Dubai,Dubai,UAE,25.2048,55.2708,12.8,84,61.9,118.8,984,Thunderstorm,Cyclone,Critical,7.1,17,Emergency,Evacuation Support
REC_1176,2024-05-01,2024,5,Cape Town,Western Cape,South Africa,-33.9249,18.4241,-5.4,20,44.7,92.7,1032,Thunderstorm,Storm,High,2.0,21,Warning,Alert Public
REC_1177,2024-03-10,2024,3,Cairo,Cairo,Egypt,30.0444,31.2357,41.3,41,74.4,4.5,1042,Thunderstorm,Landslide,Critical,4.3,33,Emergency,Evacuation Support
REC_1178,2024-01-24,2024,1,Dubai,Dubai,UAE,25.2048,55.2708,-5.7,62,191.0,73.5,974,Clear,Landslide,Critical,7.7,66,Emergency,Evacuation Support
REC_1179,2024-02-01,2024,2,London,England,UK,51.5074,-0.1278,36.4,58,112.4,68.0,1043,Thunderstorm,Flood,Medium,8.1,56,Watch,Monitor
REC_1180,2024-03-10,2024,3,Mumbai,Maharashtra,India,19.076,72.8777,18.3,100,114.7,12.0,978,Thunderstorm,Cyclone,High,4.6,46,Warning,Alert Public
REC_1181,2024-09-29,2024,9,Toronto,Ontario,Canada,43.651,-79.347,24.1,34,74.7,20.5,974,Cloudy,Landslide,Critical,3.0,59,Emergency,Evacuation Support
REC_1182,2024-01-07,2024,1,London,England,UK,51.5074,-0.1278,20.6,42,164.1,25.8,1000,Thunderstorm,Flood,Critical,9.3,43,Emergency,Evacuation Support
REC_1183,2024-09-05,2024,9,Sydney,NSW,Australia,-33.8688,151.2093,17.9,74,1.7,86.3,957,Thunderstorm,Storm,Medium,6.4,86,Watch,Monitor
REC_1184,2024-01-31,2024,1,Moscow,Moscow,Russia,55.7558,37.6173,29.0,53,173.9,72.6,1034,Thunderstorm,Flood,Medium,9.5,77,Watch,Monitor
REC_1185,2024-11-08,2024,11,Dubai,Dubai,UAE,25.2048,55.2708,36.8,44,83.3,16.9,1040,Rain,Landslide,Critical,9.3,47,Emergency,Evacuation Support
REC_1186,2024-08-23,2024,8,London,England,UK,51.5074,-0.1278,-4.1,52,151.3,39.3,958,Thunderstorm,Flood,High,9.9,22,Warning,Alert Public
REC_1187,2023-06-02,2023,6,Tokyo,Tokyo,Japan,35.6762,139.6503,-7.9,81,64.9,33.6,1019,Clear,Heatwave,Medium,3.1,89,Watch,Monitor
REC_1188,2023-09-18,2023,9,Paris,Ile-de-France,France,48.8566,2.3522,18.4,21,80.4,52.2,973,Fog,None,Low,9.3,38,Normal,No Action
REC_1189,2023-06-16,2023,6,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,-2.5,47,1.2,100.1,995,Rain,Cyclone,Critical,1.4,13,Emergency,Evacuation Support
REC_1190,2023-04-12,2023,4,Singapore,Singapore,Singapore,1.3521,103.8198,28.3,22,24.5,90.8,1044,Thunderstorm,Cyclone,High,4.3,92,Warning,Alert Public
REC_1191,2024-09-14,2024,9,New York,New York,USA,40.7128,-74.006,-5.7,30,8.1,72.3,999,Rain,None,Low,8.0,80,Normal,No Action
REC_1192,2023-11-10,2023,11,Mumbai,Maharashtra,India,19.076,72.8777,-8.8,84,131.7,74.5,1028,Cloudy,Landslide,Critical,6.6,44,Emergency,Evacuation Support
REC_1193,2024-01-01,2024,1,Mumbai,Maharashtra,India,19.076,72.8777,37.3,34,35.8,3.5,1020,Rain,None,Low,1.1,14,Normal,No Action
REC_1194,2023-12-05,2023,12,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,12.3,49,91.8,53.3,1018,Rain,Flood,High,5.5,6,Warning,Alert Public
REC_1195,2024-02-15,2024,2,Toronto,Ontario,Canada,43.651,-79.347,-7.1,77,53.7,118.7,1025,Thunderstorm,Cyclone,High,3.9,70,Warning,Alert Public
REC_1196,2024-02-19,2024,2,Cairo,Cairo,Egypt,30.0444,31.2357,44.3,87,70.7,4.3,1024,Clear,Heatwave,Critical,8.7,77,Emergency,Evacuation Support
REC_1197,2024-01-31,2024,1,Beijing,Beijing,China,39.9042,116.4074,26.8,84,177.6,55.2,1018,Thunderstorm,Flood,Critical,9.7,70,Emergency,Evacuation Support
REC_1198,2023-04-25,2023,4,Mumbai,Maharashtra,India,19.076,72.8777,43.0,13,16.4,89.1,1012,Rain,Storm,High,1.3,37,Warning,Alert Public
REC_1199,2023-11-10,2023,11,Beijing,Beijing,China,39.9042,116.4074,11.9,20,54.1,31.6,987,Snow,None,Low,2.6,76,Normal,No Action
REC_1200,2024-06-26,2024,6,Beijing,Beijing,China,39.9042,116.4074,-4.8,20,73.0,5.7,991,Fog,None,Low,8.6,42,Normal,No Action
REC_1201,2024-11-03,2024,11,Dubai,Dubai,UAE,25.2048,55.2708,28.0,26,63.7,11.8,1032,Fog,Landslide,Critical,8.2,10,Emergency,Evacuation Support
REC_1202,2023-07-21,2023,7,Toronto,Ontario,Canada,43.651,-79.347,33.1,86,159.3,116.2,1032,Rain,Storm,High,6.2,40,Warning,Alert Public
REC_1203,2024-05-02,2024,5,Toronto,Ontario,Canada,43.651,-79.347,24.5,95,13.7,60.5,1023,Fog,None,Low,1.1,73,Normal,No Action
REC_1204,2023-04-24,2023,4,New York,New York,USA,40.7128,-74.006,10.6,78,35.4,14.2,1015,Snow,None,Low,6.6,59,Normal,No Action
REC_1205,2024-03-31,2024,3,Cape Town,Western Cape,South Africa,-33.9249,18.4241,37.5,70,81.2,70.8,962,Snow,None,Low,9.6,26,Normal,No Action
REC_1206,2024-07-19,2024,7,London,England,UK,51.5074,-0.1278,32.1,93,94.0,106.0,1016,Rain,Cyclone,Critical,3.8,18,Emergency,Evacuation Support
REC_1207,2023-01-17,2023,1,London,England,UK,51.5074,-0.1278,29.8,62,11.9,100.0,953,Rain,Storm,High,4.6,5,Warning,Alert Public
REC_1208,2024-03-31,2024,3,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,-9.4,26,112.6,41.1,1019,Rain,None,Low,1.3,69,Normal,No Action
REC_1209,2023-08-04,2023,8,Cairo,Cairo,Egypt,30.0444,31.2357,5.3,28,168.8,40.2,973,Clear,None,Low,0.6,48,Normal,No Action
REC_1210,2024-10-02,2024,10,Tokyo,Tokyo,Japan,35.6762,139.6503,40.9,58,165.7,29.1,1018,Snow,None,Low,1.8,94,Normal,No Action
REC_1211,2023-09-27,2023,9,Tokyo,Tokyo,Japan,35.6762,139.6503,32.1,54,11.3,28.3,997,Fog,None,Low,3.9,35,Normal,No Action
REC_1212,2024-10-21,2024,10,Cairo,Cairo,Egypt,30.0444,31.2357,20.5,81,58.5,62.7,1038,Rain,Landslide,High,4.7,45,Warning,Alert Public
REC_1213,2024-02-22,2024,2,Moscow,Moscow,Russia,55.7558,37.6173,30.9,75,146.1,103.0,1039,Thunderstorm,Storm,Medium,4.7,18,Watch,Monitor
REC_1214,2024-04-19,2024,4,Toronto,Ontario,Canada,43.651,-79.347,23.6,42,23.0,45.8,992,Thunderstorm,Cyclone,Medium,9.1,33,Watch,Monitor
REC_1215,2023-04-13,2023,4,Mumbai,Maharashtra,India,19.076,72.8777,16.8,83,160.1,24.6,1043,Rain,Flood,Medium,8.2,17,Watch,Monitor
REC_1216,2024-07-12,2024,7,Mumbai,Maharashtra,India,19.076,72.8777,35.4,86,64.8,29.1,1001,Fog,None,Low,1.7,7,Normal,No Action
REC_1217,2023-04-24,2023,4,Tokyo,Tokyo,Japan,35.6762,139.6503,16.3,62,102.8,9.2,1008,Cloudy,None,Low,4.3,13,Normal,No Action
REC_1218,2024-10-13,2024,10,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,16.0,70,103.6,74.2,995,Cloudy,None,Low,7.6,56,Normal,No Action
REC_1219,2024-01-18,2024,1,Tokyo,Tokyo,Japan,35.6762,139.6503,10.8,64,151.9,27.9,990,Thunderstorm,Landslide,High,2.0,43,Warning,Alert Public
REC_1220,2023-03-10,2023,3,Toronto,Ontario,Canada,43.651,-79.347,2.2,99,20.5,49.4,1008,Fog,None,Low,3.6,80,Normal,No Action
REC_1221,2024-09-23,2024,9,London,England,UK,51.5074,-0.1278,-5.7,88,136.3,23.7,1043,Thunderstorm,None,Low,4.0,94,Normal,No Action
REC_1222,2023-03-14,2023,3,Toronto,Ontario,Canada,43.651,-79.347,-5.5,30,181.1,70.3,1004,Thunderstorm,Storm,Critical,4.7,28,Emergency,Evacuation Support
REC_1223,2023-05-27,2023,5,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,10.9,20,27.4,50.5,971,Thunderstorm,None,Low,7.6,21,Normal,No Action
REC_1224,2023-10-29,2023,10,Sydney,NSW,Australia,-33.8688,151.2093,36.3,77,152.0,86.3,1000,Thunderstorm,Cyclone,Medium,2.8,77,Watch,Monitor
REC_1225,2024-09-27,2024,9,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,-6.5,94,143.2,92.9,965,Thunderstorm,Cyclone,Critical,5.7,12,Emergency,Evacuation Support
REC_1226,2024-10-02,2024,10,Sydney,NSW,Australia,-33.8688,151.2093,13.4,13,87.4,58.4,980,Snow,Landslide,Medium,9.3,87,Watch,Monitor
REC_1227,2024-03-26,2024,3,Sydney,NSW,Australia,-33.8688,151.2093,23.4,46,45.8,59.9,1020,Rain,None,Low,2.6,63,Normal,No Action
REC_1228,2024-12-30,2024,12,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,7.5,67,114.5,88.2,1029,Rain,Storm,High,3.9,24,Warning,Alert Public
REC_1229,2023-09-09,2023,9,Singapore,Singapore,Singapore,1.3521,103.8198,21.0,70,136.5,110.2,1028,Thunderstorm,Flood,Critical,8.1,70,Emergency,Evacuation Support
REC_1230,2023-02-16,2023,2,Paris,Ile-de-France,France,48.8566,2.3522,-8.3,82,11.1,43.6,1012,Clear,None,Low,3.5,78,Normal,No Action
REC_1231,2024-06-29,2024,6,Beijing,Beijing,China,39.9042,116.4074,21.1,39,54.5,16.9,991,Clear,None,Low,9.2,78,Normal,No Action
REC_1232,2024-10-26,2024,10,Cape Town,Western Cape,South Africa,-33.9249,18.4241,-4.5,42,153.3,97.4,990,Rain,Cyclone,High,5.3,17,Warning,Alert Public
REC_1233,2024-11-22,2024,11,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,2.5,17,127.5,82.4,1032,Rain,Cyclone,High,6.3,54,Warning,Alert Public
REC_1234,2024-03-26,2024,3,Moscow,Moscow,Russia,55.7558,37.6173,43.9,59,61.4,64.8,1025,Rain,None,Low,4.3,33,Normal,No Action
REC_1235,2023-09-27,2023,9,Dubai,Dubai,UAE,25.2048,55.2708,19.4,23,141.9,103.5,1035,Rain,Storm,Critical,1.8,88,Emergency,Evacuation Support
REC_1236,2023-07-06,2023,7,Beijing,Beijing,China,39.9042,116.4074,38.0,10,1.5,28.6,1039,Clear,None,Low,7.1,75,Normal,No Action
REC_1237,2024-11-05,2024,11,Los Angeles,California,USA,34.0522,-118.2437,19.5,42,149.8,61.7,973,Rain,None,Low,3.4,9,Normal,No Action
REC_1238,2024-01-23,2024,1,Singapore,Singapore,Singapore,1.3521,103.8198,-4.0,70,18.9,93.4,1033,Rain,Cyclone,High,7.0,82,Warning,Alert Public
REC_1239,2024-10-27,2024,10,Mumbai,Maharashtra,India,19.076,72.8777,-0.6,15,108.1,35.4,968,Clear,None,Low,1.9,35,Normal,No Action
REC_1240,2023-05-26,2023,5,Dubai,Dubai,UAE,25.2048,55.2708,-1.9,25,12.7,38.4,992,Snow,None,Low,8.2,41,Normal,No Action
REC_1241,2023-04-30,2023,4,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,10.1,37,54.7,89.0,1040,Thunderstorm,Cyclone,High,5.1,24,Warning,Alert Public
REC_1242,2024-05-07,2024,5,Beijing,Beijing,China,39.9042,116.4074,24.7,36,19.3,41.5,1011,Snow,None,Low,3.4,90,Normal,No Action
REC_1243,2023-05-23,2023,5,Mumbai,Maharashtra,India,19.076,72.8777,3.7,48,24.2,46.7,1027,Snow,None,Low,7.4,25,Normal,No Action
REC_1244,2024-10-01,2024,10,Cape Town,Western Cape,South Africa,-33.9249,18.4241,-0.5,70,47.8,43.3,1047,Clear,None,Low,2.1,45,Normal,No Action
REC_1245,2023-06-03,2023,6,London,England,UK,51.5074,-0.1278,-5.5,92,151.5,96.0,981,Thunderstorm,Storm,Medium,4.9,49,Watch,Monitor
REC_1246,2024-01-23,2024,1,Moscow,Moscow,Russia,55.7558,37.6173,33.1,79,110.6,58.5,1047,Rain,None,Low,2.4,12,Normal,No Action
REC_1247,2024-05-05,2024,5,Sydney,NSW,Australia,-33.8688,151.2093,41.7,37,144.9,44.4,981,Snow,None,Low,2.5,73,Normal,No Action
REC_1248,2023-03-03,2023,3,London,England,UK,51.5074,-0.1278,12.8,52,185.7,63.3,1000,Snow,None,Low,3.9,11,Normal,No Action
REC_1249,2023-07-09,2023,7,Sydney,NSW,Australia,-33.8688,151.2093,6.2,63,157.9,67.4,969,Rain,None,Low,6.9,60,Normal,No Action
REC_1250,2023-01-29,2023,1,Cape Town,Western Cape,South Africa,-33.9249,18.4241,12.9,50,5.3,112.4,1005,Thunderstorm,Storm,Medium,6.1,72,Watch,Monitor
REC_1251,2024-10-11,2024,10,Paris,Ile-de-France,France,48.8566,2.3522,38.2,36,155.5,90.9,1001,Thunderstorm,Cyclone,High,2.8,29,Warning,Alert Public
REC_1252,2024-06-02,2024,6,Dubai,Dubai,UAE,25.2048,55.2708,-6.7,21,23.1,17.6,1050,Clear,None,Low,9.4,34,Normal,No Action
REC_1253,2023-09-08,2023,9,Singapore,Singapore,Singapore,1.3521,103.8198,-8.5,32,185.2,65.5,975,Thunderstorm,None,Low,1.3,18,Normal,No Action
REC_1254,2024-06-26,2024,6,Paris,Ile-de-France,France,48.8566,2.3522,16.5,67,193.9,100.3,1030,Rain,Storm,High,3.5,35,Warning,Alert Public
REC_1255,2023-04-10,2023,4,Singapore,Singapore,Singapore,1.3521,103.8198,27.1,33,104.3,31.3,969,Clear,None,Low,5.1,41,Normal,No Action
REC_1256,2023-02-11,2023,2,Sydney,NSW,Australia,-33.8688,151.2093,43.4,19,166.2,44.5,970,Rain,Flood,High,8.5,90,Warning,Alert Public
REC_1257,2024-01-23,2024,1,Paris,Ile-de-France,France,48.8566,2.3522,2.6,64,94.5,90.2,958,Thunderstorm,Cyclone,High,6.0,68,Warning,Alert Public
REC_1258,2023-07-25,2023,7,Dubai,Dubai,UAE,25.2048,55.2708,45.0,51,61.6,24.5,967,Rain,None,Low,8.5,67,Normal,No Action
REC_1259,2023-08-15,2023,8,Dubai,Dubai,UAE,25.2048,55.2708,41.4,39,159.2,103.4,1035,Thunderstorm,Storm,Critical,5.3,49,Emergency,Evacuation Support
REC_1260,2023-05-31,2023,5,Los Angeles,California,USA,34.0522,-118.2437,33.5,100,101.4,80.4,1004,Thunderstorm,Cyclone,High,2.9,75,Warning,Alert Public
REC_1261,2023-11-14,2023,11,Mumbai,Maharashtra,India,19.076,72.8777,20.7,24,98.7,14.7,1038,Cloudy,Landslide,High,8.5,52,Warning,Alert Public
REC_1262,2023-10-21,2023,10,Singapore,Singapore,Singapore,1.3521,103.8198,1.0,73,109.0,44.5,1009,Fog,None,Low,7.9,39,Normal,No Action
REC_1263,2024-10-11,2024,10,Singapore,Singapore,Singapore,1.3521,103.8198,14.0,80,130.7,20.1,1019,Thunderstorm,Landslide,Medium,5.2,57,Watch,Monitor
REC_1264,2024-07-20,2024,7,Paris,Ile-de-France,France,48.8566,2.3522,-4.6,65,97.4,98.8,970,Thunderstorm,Storm,Medium,9.4,53,Watch,Monitor
REC_1265,2024-07-01,2024,7,Cape Town,Western Cape,South Africa,-33.9249,18.4241,42.3,64,92.7,105.5,956,Clear,Heatwave,High,7.2,58,Warning,Alert Public
REC_1266,2023-03-29,2023,3,Cape Town,Western Cape,South Africa,-33.9249,18.4241,19.3,48,45.8,105.0,989,Thunderstorm,Storm,Critical,5.8,12,Emergency,Evacuation Support
REC_1267,2023-08-28,2023,8,Los Angeles,California,USA,34.0522,-118.2437,4.5,32,171.4,57.1,1005,Rain,Flood,Critical,9.4,40,Emergency,Evacuation Support
REC_1268,2024-05-12,2024,5,Singapore,Singapore,Singapore,1.3521,103.8198,25.7,90,10.5,46.9,1038,Snow,None,Low,6.0,78,Normal,No Action
REC_1269,2023-06-27,2023,6,Toronto,Ontario,Canada,43.651,-79.347,30.1,22,46.4,75.1,1016,Cloudy,None,Low,8.4,5,Normal,No Action
REC_1270,2023-06-12,2023,6,Los Angeles,California,USA,34.0522,-118.2437,9.8,11,104.5,90.0,997,Rain,Flood,Critical,8.3,57,Emergency,Evacuation Support
REC_1271,2024-06-22,2024,6,London,England,UK,51.5074,-0.1278,10.0,97,195.5,72.1,1025,Clear,Landslide,Medium,5.8,82,Watch,Monitor
REC_1272,2023-08-07,2023,8,Singapore,Singapore,Singapore,1.3521,103.8198,22.8,26,188.0,57.2,1006,Thunderstorm,None,Low,1.2,92,Normal,No Action
REC_1273,2023-11-17,2023,11,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,-1.0,38,11.8,70.0,1021,Fog,Landslide,Critical,7.2,27,Emergency,Evacuation Support
REC_1274,2024-09-23,2024,9,Moscow,Moscow,Russia,55.7558,37.6173,43.6,81,100.7,52.6,1005,Clear,Heatwave,Medium,5.8,25,Watch,Monitor
REC_1275,2024-06-30,2024,6,Beijing,Beijing,China,39.9042,116.4074,32.0,51,193.2,40.0,996,Fog,Landslide,Medium,3.9,52,Watch,Monitor
REC_1276,2023-10-24,2023,10,Cape Town,Western Cape,South Africa,-33.9249,18.4241,2.4,79,186.1,113.4,980,Thunderstorm,Cyclone,Medium,5.3,17,Watch,Monitor
REC_1277,2024-09-22,2024,9,Toronto,Ontario,Canada,43.651,-79.347,7.3,34,25.5,26.9,978,Fog,None,Low,3.7,30,Normal,No Action
REC_1278,2023-02-24,2023,2,Toronto,Ontario,Canada,43.651,-79.347,35.8,27,163.2,23.9,953,Thunderstorm,Landslide,Critical,1.1,53,Emergency,Evacuation Support
REC_1279,2023-03-16,2023,3,Cairo,Cairo,Egypt,30.0444,31.2357,8.3,62,194.1,65.1,958,Snow,None,Low,1.5,75,Normal,No Action
REC_1280,2024-05-18,2024,5,Singapore,Singapore,Singapore,1.3521,103.8198,16.2,26,77.1,0.4,1018,Snow,None,Low,9.9,12,Normal,No Action
REC_1281,2023-09-03,2023,9,Cairo,Cairo,Egypt,30.0444,31.2357,5.4,71,165.4,50.6,1049,Clear,None,Low,5.3,85,Normal,No Action
REC_1282,2024-07-25,2024,7,Mumbai,Maharashtra,India,19.076,72.8777,22.3,58,31.7,58.7,1024,Snow,None,Low,4.8,12,Normal,No Action
REC_1283,2024-09-04,2024,9,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,21.1,33,79.0,21.6,1020,Snow,None,Low,4.0,83,Normal,No Action
REC_1284,2024-08-29,2024,8,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,26.2,44,111.6,87.1,969,Thunderstorm,Storm,Critical,1.0,17,Emergency,Evacuation Support
REC_1285,2023-08-04,2023,8,Dubai,Dubai,UAE,25.2048,55.2708,4.8,69,62.1,26.2,1043,Thunderstorm,Flood,Medium,5.4,48,Watch,Monitor
REC_1286,2023-11-10,2023,11,Mumbai,Maharashtra,India,19.076,72.8777,29.9,95,29.6,92.9,987,Thunderstorm,Storm,Medium,6.3,21,Watch,Monitor
REC_1287,2024-10-15,2024,10,Toronto,Ontario,Canada,43.651,-79.347,18.0,94,75.9,84.4,1041,Thunderstorm,Cyclone,High,2.6,6,Warning,Alert Public
REC_1288,2023-07-18,2023,7,Cape Town,Western Cape,South Africa,-33.9249,18.4241,11.7,98,29.1,40.5,1011,Snow,None,Low,9.6,23,Normal,No Action
REC_1289,2024-01-27,2024,1,Tokyo,Tokyo,Japan,35.6762,139.6503,34.2,35,93.3,39.3,989,Thunderstorm,None,Low,6.9,9,Normal,No Action
REC_1290,2024-05-24,2024,5,Singapore,Singapore,Singapore,1.3521,103.8198,25.3,67,54.2,73.3,1027,Clear,None,Low,1.0,89,Normal,No Action
REC_1291,2024-03-28,2024,3,Singapore,Singapore,Singapore,1.3521,103.8198,43.1,96,118.6,101.2,1002,Clear,Heatwave,High,3.2,19,Warning,Alert Public
REC_1292,2024-10-30,2024,10,Los Angeles,California,USA,34.0522,-118.2437,0.3,94,127.9,35.1,983,Rain,Storm,High,6.3,89,Warning,Alert Public
REC_1293,2024-11-30,2024,11,Cairo,Cairo,Egypt,30.0444,31.2357,14.2,85,70.3,91.6,1007,Rain,Storm,Critical,7.2,23,Emergency,Evacuation Support
REC_1294,2023-09-23,2023,9,Beijing,Beijing,China,39.9042,116.4074,33.5,45,136.6,106.6,1005,Rain,Cyclone,Medium,7.9,56,Watch,Monitor
REC_1295,2024-05-19,2024,5,Sydney,NSW,Australia,-33.8688,151.2093,2.9,85,143.9,66.5,966,Thunderstorm,None,Low,6.5,37,Normal,No Action
REC_1296,2024-06-29,2024,6,Tokyo,Tokyo,Japan,35.6762,139.6503,8.2,27,27.6,73.2,1027,Cloudy,None,Low,1.4,61,Normal,No Action
REC_1297,2023-10-20,2023,10,London,England,UK,51.5074,-0.1278,20.9,18,195.0,41.1,985,Clear,None,Low,4.5,37,Normal,No Action
REC_1298,2023-06-05,2023,6,Los Angeles,California,USA,34.0522,-118.2437,-1.2,31,165.1,61.8,1009,Thunderstorm,None,Low,5.6,17,Normal,No Action
REC_1299,2024-10-20,2024,10,Cape Town,Western Cape,South Africa,-33.9249,18.4241,2.5,77,187.9,107.3,1039,Rain,Cyclone,Medium,3.0,37,Watch,Monitor
REC_1300,2023-05-31,2023,5,New York,New York,USA,40.7128,-74.006,29.7,17,119.5,98.4,1039,Thunderstorm,Cyclone,Medium,5.0,12,Watch,Monitor
REC_1301,2024-07-22,2024,7,Sydney,NSW,Australia,-33.8688,151.2093,-7.2,21,198.7,22.0,991,Rain,None,Low,4.4,95,Normal,No Action
REC_1302,2024-12-29,2024,12,Cape Town,Western Cape,South Africa,-33.9249,18.4241,14.2,40,184.8,114.6,993,Thunderstorm,Flood,High,9.7,48,Warning,Alert Public
REC_1303,2024-12-13,2024,12,Mumbai,Maharashtra,India,19.076,72.8777,33.2,16,62.9,76.4,989,Clear,None,Low,4.6,15,Normal,No Action
REC_1304,2024-07-02,2024,7,Mumbai,Maharashtra,India,19.076,72.8777,37.1,44,88.7,5.1,964,Rain,Storm,Critical,1.9,17,Emergency,Evacuation Support
REC_1305,2023-04-02,2023,4,Mumbai,Maharashtra,India,19.076,72.8777,28.0,65,66.7,26.8,1005,Snow,None,Low,2.2,74,Normal,No Action
REC_1306,2023-11-30,2023,11,London,England,UK,51.5074,-0.1278,-3.5,27,155.0,38.6,1012,Rain,None,Low,6.1,17,Normal,No Action
REC_1307,2023-09-16,2023,9,Moscow,Moscow,Russia,55.7558,37.6173,22.2,69,26.3,73.8,1008,Rain,None,Low,9.9,86,Normal,No Action
REC_1308,2024-01-07,2024,1,Los Angeles,California,USA,34.0522,-118.2437,18.1,88,144.4,111.9,964,Rain,Cyclone,Critical,6.5,8,Emergency,Evacuation Support
REC_1309,2023-09-11,2023,9,Dubai,Dubai,UAE,25.2048,55.2708,24.6,35,110.2,75.9,1013,Thunderstorm,Flood,Critical,8.4,23,Emergency,Evacuation Support
REC_1310,2024-02-11,2024,2,Sydney,NSW,Australia,-33.8688,151.2093,9.0,72,148.9,62.2,1004,Clear,None,Low,4.9,53,Normal,No Action
REC_1311,2024-12-17,2024,12,Sydney,NSW,Australia,-33.8688,151.2093,6.2,99,69.5,11.3,954,Clear,Landslide,Medium,7.3,51,Watch,Monitor
REC_1312,2024-10-16,2024,10,Toronto,Ontario,Canada,43.651,-79.347,43.6,54,152.1,85.5,979,Thunderstorm,Flood,High,8.8,29,Warning,Alert Public
REC_1313,2024-09-16,2024,9,Dubai,Dubai,UAE,25.2048,55.2708,23.7,96,23.8,58.5,980,Clear,None,Low,1.7,57,Normal,No Action
REC_1314,2024-02-16,2024,2,Beijing,Beijing,China,39.9042,116.4074,5.6,28,60.0,74.2,954,Thunderstorm,Landslide,High,2.4,53,Warning,Alert Public
REC_1315,2024-01-15,2024,1,London,England,UK,51.5074,-0.1278,2.8,68,103.0,76.1,1048,Clear,None,Low,6.2,21,Normal,No Action
REC_1316,2023-05-04,2023,5,Mumbai,Maharashtra,India,19.076,72.8777,32.7,65,71.8,23.8,1013,Clear,Drought,Medium,3.2,58,Watch,Monitor
